lambda,tau,beta,log_lambda,log_tau,log_beta,Case,accept_frac
0.02325366192822286,0.9044162264601183,0.0019635769470023262,-3.7612926570617997,-0.10046559705404645,-6.232987496019223,Zero,0.6084513888888888
0.024362422378214857,0.5901148539259526,0.024723071857149708,-3.714713400270933,-0.5274380933565581,-3.7000183880471083,Zero,0.6084513888888888
0.027842453465363858,1.4655890981474253,0.13192065143407797,-3.581193320051065,0.38225727641895046,-2.025554662643547,Zero,0.6084513888888888
0.024523168865865468,0.7350861206155954,0.004904669783441219,-3.708136940299225,-0.30776761572770284,-5.317567510669147,Zero,0.6084513888888888
0.023766540882792193,0.8915642912857725,0.06467331941133639,-3.739476532693138,-0.11477772842299871,-2.7384065363835526,Zero,0.6084513888888888
0.02281288791908329,0.3794114679439363,0.04546729385232759,-3.7804296431118605,-0.9691339954121094,-3.090762027929995,Zero,0.6084513888888888
0.024385600330719334,0.6949509560116988,0.08841623818334125,-3.713762471270614,-0.36391400279694713,-2.4256996363506538,Zero,0.6084513888888888
0.02409603473378878,0.713258760814012,0.045853493699513186,-3.725707985890395,-0.3379110060140684,-3.0823038847199538,Zero,0.6084513888888888
0.023436777604794064,0.8152365363743063,0.008510508940162672,-3.7534487979219744,-0.20427697916934018,-4.766453533230614,Zero,0.6084513888888888
0.02606112658630813,1.3736874180153393,0.06926641328148182,-3.647310477739874,0.31749867011317656,-2.6697951471032377,Zero,0.6084513888888888
0.02685232604234516,0.8515966228279633,0.18122099466063663,-3.617402830779692,-0.16064231164944148,-1.7080380275119895,Zero,0.6084513888888888
0.025221450540248772,0.650294547050666,0.12167709566866393,-3.6800604346255334,-0.43032986942487855,-2.106384499916683,Zero,0.6084513888888888
0.022739775913393837,0.511198193390868,0.0479887922610665,-3.7836396450005685,-0.6709979099804794,-3.03678778989946,Zero,0.6084513888888888
0.026963340768946492,0.448323150625042,0.20298406428773552,-3.6132770848528444,-0.8022409882327379,-1.5946278040673558,Zero,0.6084513888888888
0.02369456084439846,0.9385932141131711,0.02899407920769492,-3.7425097574166126,-0.06337310544427807,-3.5406636350921246,Zero,0.6084513888888888
0.02670198390024045,1.2041050685179933,0.10404184952425467,-3.6230174129565005,0.18573660929011282,-2.262962061509959,Zero,0.6084513888888888
0.028615547057951586,1.7322243988549697,0.1080947395986064,-3.5538051054302673,0.5494063622878224,-2.2247472178835936,Zero,0.6084513888888888
0.02548439234346619,1.063595753360845,0.11918609701903114,-3.669689079168092,0.06165538767552725,-2.1270691668997483,Zero,0.6084513888888888
0.02472718877655006,0.45878391267974755,0.10843974876687575,-3.6998518805562637,-0.7791759582480662,-2.2215605711481983,Zero,0.6084513888888888
0.02373233561970572,0.5621984744146381,0.07506179514234669,-3.7409167886115045,-0.5759003341123946,-2.589443569462837,Zero,0.6084513888888888
0.025759113476558924,1.3280060660840243,0.08941392029866127,-3.65896679306804,0.28367861887816526,-2.4144789008851903,Zero,0.6084513888888888
0.024421555953640567,0.4980746064042268,0.0471195592712474,-3.712289095964082,-0.6970054011215093,-3.0550670930092165,Zero,0.6084513888888888
0.0272965964622791,1.216573724060627,0.13591641824778136,-3.600993256274775,0.19603848482528907,-1.9957151538801767,Zero,0.6084513888888888
0.025500191932205072,0.9293437031754674,0.09664081357976163,-3.6690693000929424,-0.07327663746537097,-2.336754126166317,Zero,0.6084513888888888
0.024459204882491842,0.5802603334839632,0.03776143952262867,-3.7107486560997183,-0.5442784253106557,-3.276466815480527,Zero,0.6084513888888888
0.027051281094570685,2.3643145494378692,0.014343419800627142,-3.6100209145681985,0.8604881488302494,-4.244463992421873,Zero,0.6084513888888888
0.026132727105253904,1.0506163523598784,0.03769201073573482,-3.64456683806599,0.04937699419850772,-3.278307123809725,Zero,0.6084513888888888
0.023432508504075446,0.6991897050486261,0.0002494694039774467,-3.7536309684257243,-0.3578331786499154,-8.296174279641205,Zero,0.6084513888888888
0.02379446656537095,0.8564649175528251,0.013207686942390443,-3.738302222589706,-0.15494192229874154,-4.326956274765861,Zero,0.6084513888888888
0.02404666735296687,0.4885592620824872,0.058248343612320126,-3.7277588636345076,-0.7162945004612116,-2.843039622780631,Zero,0.6084513888888888
0.02607503704283378,2.2013252096338305,0.022643421634440837,-3.6467768574698947,0.7890595470288577,-3.787885904803197,Zero,0.6084513888888888
0.02470177731264133,0.4803859522383336,0.08750909454055479,-3.700880081959531,-0.7331654310058284,-2.4360125534133665,Zero,0.6084513888888888
0.02555320141711178,0.690851154769974,0.13116520546474703,-3.6669926700991704,-0.3698308839603025,-2.0312976398948877,Zero,0.6084513888888888
0.027715916641967625,1.2163887121603107,0.051542429162392545,-3.585748422799544,0.19588639706764976,-2.9653499432738437,Zero,0.6084513888888888
0.026191279297210098,1.5056837344403327,0.09161278350452916,-3.642328774873882,0.40924710363216077,-2.3901844591296446,Zero,0.6084513888888888
0.02486920055308136,0.8812040048050773,0.04610733157882655,-3.6941251667143926,-0.1264661193467577,-3.0767833052074227,Zero,0.6084513888888888
0.026675458351318827,1.2160199510765837,0.12325602998218134,-3.624011299137113,0.19558319054472806,-2.0934915424514,Zero,0.6084513888888888
0.02374358936648493,0.6971796616147115,0.06606711814884678,-3.7404427063479884,-0.36071213728398366,-2.7170841120413805,Zero,0.6084513888888888
0.027916302065270477,1.1219569238649474,0.20617336462948507,-3.5785444573788783,0.11507441408627184,-1.579037888247686,Zero,0.6084513888888888
0.02646343146804944,1.0835645701526693,0.17876391599123967,-3.6319914435922467,0.08025613426815503,-1.7216892487390634,Zero,0.6084513888888888
0.025435674945335784,0.8289637979562804,0.16628916906696384,-3.6716025649739414,-0.18757879433442448,-1.7940270237859897,Zero,0.6084513888888888
