lambda,tau,beta,log_lambda,log_tau,log_beta,Case,accept_frac
0.01871864490420728,32.44680704144943,0.8206243898726934,-3.9782351981485644,3.4796020420515332,-0.19768977741635865,Sigmoid,0.6073402777777778
0.027955842412073086,66.10330620896721,1.0485397270870482,-3.5771290703815297,4.191218763896741,0.04739846009083294,Sigmoid,0.6073402777777778
0.01722764555088678,27.483976310555235,0.8026180134082781,-4.0612398860159225,3.313603155232613,-0.21987637758324005,Sigmoid,0.6073402777777778
0.032057274415683255,76.6404700798767,0.9765409890673717,-3.4402311505212926,4.339125267253877,-0.023738554054929542,Sigmoid,0.6073402777777778
0.0385954667282061,90.33973724355701,1.2337413587643293,-3.254620451682689,4.503577421693969,0.21005130769995548,Sigmoid,0.6073402777777778
0.02497533290042052,44.40137445002551,1.0460132473920472,-3.689866625190188,3.793270425040705,0.04498603037328555,Sigmoid,0.6073402777777778
0.022079486811812828,43.12737749866183,0.8451314018975341,-3.813106300061969,3.7641580042356515,-0.16826315851046172,Sigmoid,0.6073402777777778
0.02901501577816575,64.6681254959409,1.0942985696342353,-3.539941797546305,4.169268429356344,0.09011358233570865,Sigmoid,0.6073402777777778
0.04693186448955929,117.19170146686544,1.1374789767437063,-3.059058420803278,4.7638110680392955,0.12881438968861958,Sigmoid,0.6073402777777778
0.03912141043824561,84.8284185483733,1.236021923323017,-3.241085380318073,4.440630611047416,0.21189809619455155,Sigmoid,0.6073402777777778
0.023474275518346226,43.40505053576385,1.0737168708290468,-3.751850116202333,3.7705758061274812,0.07112634013049092,Sigmoid,0.6073402777777778
0.029214816737266582,61.12122164036266,1.0801653200573114,-3.5330792758940395,4.112859132229895,0.07711410354861964,Sigmoid,0.6073402777777778
0.038724454081592516,102.63660172501426,1.0493401191148022,-3.25128399009058,4.631194611078589,0.048161508621031905,Sigmoid,0.6073402777777778
0.04267039273808278,86.19290750541407,1.2777838278215576,-3.1542499777448394,4.456587894764944,0.24512719283864698,Sigmoid,0.6073402777777778
0.039969177568583474,100.09581102294048,1.13251250823465,-3.2196466826881744,4.606127837522854,0.12443862311286673,Sigmoid,0.6073402777777778
0.031284729642187196,69.80831241896172,1.1415496024092975,-3.4646251713403764,4.245753091774656,0.13238663975304327,Sigmoid,0.6073402777777778
0.02850827152981043,68.17598897142321,0.8787601552003812,-3.5575610046996995,4.222092434991279,-0.12924327950824077,Sigmoid,0.6073402777777778
0.03324629129635215,72.8727871260758,1.0768482618025295,-3.4038120580606517,4.288715278872753,0.07403849855712205,Sigmoid,0.6073402777777778
0.02046510419133443,29.833702169882883,0.9417133195232262,-3.8890340778543258,3.3956386997725736,-0.060054382440388826,Sigmoid,0.6073402777777778
0.02697369176688855,57.574163048466026,1.0293448062744712,-3.6128932669977463,4.053073908883174,0.028922489424342085,Sigmoid,0.6073402777777778
0.03917463944091941,101.2330405105456,1.085942592791891,-3.239725694587911,4.617425190826354,0.08244835896527236,Sigmoid,0.6073402777777778
0.02279702963299309,44.33697963896258,0.9641252739813013,-3.7811250307635103,3.791819083666901,-0.036534040551894534,Sigmoid,0.6073402777777778
0.0242718375152438,59.35246810316815,0.8385729292861355,-3.7184385507274795,4.0834937057540905,-0.17605372560823013,Sigmoid,0.6073402777777778
0.028757739368800193,62.161596421678006,1.004486996647854,-3.5488483525288395,4.129737388189031,0.004476960089863917,Sigmoid,0.6073402777777778
0.0244092047924937,49.01155745619002,0.9346279291632579,-3.712794972228205,3.8920561367513655,-0.06760676561506762,Sigmoid,0.6073402777777778
0.023781512672477446,61.52413105025234,0.8629146883054598,-3.738846778620759,4.119429472654462,-0.14743944758764707,Sigmoid,0.6073402777777778
0.02335101555858691,52.7325318776976,0.855685947418431,-3.7571148029399173,3.9652325682761993,-0.15585185401571622,Sigmoid,0.6073402777777778
0.01886684246259893,35.595452791678625,0.8474187283897651,-3.970349264678923,3.5722178991289155,-0.16556034003111078,Sigmoid,0.6073402777777778
0.028341206139121937,60.594403664504284,0.9788443726939913,-3.5634384860231925,4.104202540040302,-0.02138261467125127,Sigmoid,0.6073402777777778
0.022553151452788293,42.35733536482297,0.9787344669282984,-3.7918804687942154,3.746141614241484,-0.021494902118973855,Sigmoid,0.6073402777777778
0.021509349522840112,47.616003019151144,0.8012240855185808,-3.8392675768459443,3.8631689026168567,-0.2216146138368032,Sigmoid,0.6073402777777778
0.026403477591100517,50.22339076869029,1.0571951922947085,-3.634259550569472,3.9164808697434967,0.055619356154142256,Sigmoid,0.6073402777777778
0.02201889300583095,35.54363655283776,1.0025005566739942,-3.8158544211660548,3.5707611403066766,0.0024974354842127733,Sigmoid,0.6073402777777778
0.03627071391626575,75.8183229604615,1.1552168834702794,-3.3167446424990246,4.328339991147464,0.1442881042420403,Sigmoid,0.6073402777777778
0.03407212645897333,91.04331985476959,0.9503380063301199,-3.379275634846237,4.511335435604738,-0.050937561531018284,Sigmoid,0.6073402777777778
0.023558130199169174,44.279550888089105,1.003164827447312,-3.7482842867111277,3.790522965243587,0.0031598299223529747,Sigmoid,0.6073402777777778
0.026265015722279756,51.919070913068914,1.0712830189717464,-3.639517425974459,3.9496861776492245,0.0688570132989424,Sigmoid,0.6073402777777778
0.029859693323899966,73.65151016155473,0.9800475311527566,-3.511245757389341,4.299344647268073,-0.020154207317381313,Sigmoid,0.6073402777777778
0.038782556094504136,84.71136938891739,1.1810542207451273,-3.249784718639826,4.439249823923911,0.166407447037837,Sigmoid,0.6073402777777778
0.023190054594010755,43.03929196332605,0.967025807904939,-3.7640317735126056,3.762113465051999,-0.03353009525525816,Sigmoid,0.6073402777777778
0.020507667659922946,37.94615086593471,0.9248449496561817,-3.886956430579014,3.6361680722400447,-0.07812917751316537,Sigmoid,0.6073402777777778
0.023677311763865522,47.63762735575019,1.0293137126403162,-3.7432379988960194,3.863622939631203,0.028892281758649385,Sigmoid,0.6073402777777778
0.020662738822421464,40.13837342384755,0.9315140628458354,-3.879423257647878,3.692332819972331,-0.07094399206482765,Sigmoid,0.6073402777777778
0.02507511515648315,50.85591300526031,0.9957258536373682,-3.685879352662803,3.9289963990234797,-0.004283306637083664,Sigmoid,0.6073402777777778
0.02078367584670507,37.41893700571352,0.9841674189445364,-3.8735874154656886,3.6221769133263,-0.0159592551984595,Sigmoid,0.6073402777777778
0.023971687214770103,51.366710027206906,0.8414398638132723,-3.730881844411833,3.9389902977953115,-0.17264073099071636,Sigmoid,0.6073402777777778
0.02443528250991169,43.02061958041417,1.114225169918811,-3.711727186636178,3.7616795258840416,0.10815924847580356,Sigmoid,0.6073402777777778
0.01706415712698626,29.128781730643965,0.7365132776922426,-4.070775089757365,3.371726748285732,-0.3058280151465827,Sigmoid,0.6073402777777778
