lambda,tau,beta,log_lambda,log_tau,log_beta,Case,accept_frac
2.6996230603857283,935.7857826390057,1.0140122846939896,0.9931121559997371,6.8413865855821525,0.01391502017843449,Zero,0.46697916666666667
1.6452758025977037,694.804224912028,0.7681131832305658,0.4979080313173941,6.543630115108433,-0.2638181826948133,Zero,0.46697916666666667
0.03049864522442864,3.4177155127975274,0.08704100631804487,-3.4900730152265105,1.2289723491631597,-2.441375934382919,Zero,0.46697916666666667
3.4218941627828094,928.2748505893377,1.3767568167538013,1.230194246523796,6.833327864139011,0.3197306004856221,Zero,0.46697916666666667
2.3163971907169434,834.3264795575528,1.078812204407221,0.8400130435889934,6.726624788056595,0.07586062516644448,Zero,0.46697916666666667
1.0758542711394588,443.1608931850799,0.9291594354723979,0.07311501682334665,6.09393289414164,-0.07347493436338698,Zero,0.46697916666666667
0.027375766636189295,1.5861286662366227,0.14736887906590976,-3.5980970862626527,0.4612962461746992,-1.9148164540428672,Zero,0.46697916666666667
2.286180961005944,987.9129829734511,0.6282936557520327,0.8268827227846206,6.895594619955622,-0.4647476171062582,Zero,0.46697916666666667
0.07397028661644149,19.761282305529555,0.4074641483512073,-2.604091798623861,2.983724584218729,-0.8978023296778831,Zero,0.46697916666666667
1.847497857960578,833.0736355714253,0.6042136518752064,0.6138322144136089,6.725122036304894,-0.5038274153242082,Zero,0.46697916666666667
1.4858270396382256,593.1631515651625,0.8735079643503588,0.39597154627654696,6.385469490271596,-0.13523803170447612,Zero,0.46697916666666667
0.48364712285849204,195.6585222557294,0.6772482209670072,-0.7263997231803478,5.276370906387705,-0.3897174248686556,Zero,0.46697916666666667
1.8857946625515263,954.6190225041755,0.48267286242426194,0.6343493037089865,6.861312331572263,-0.7284161582726175,Zero,0.46697916666666667
2.0104678018521955,942.962921814832,0.5888406268467717,0.6983674322317727,6.849026962470008,-0.5295997145477318,Zero,0.46697916666666667
1.7282897681246496,753.9963240107047,0.8502068513185936,0.5471323462104364,6.625387492678704,-0.16227560461121326,Zero,0.46697916666666667
0.038548762500842486,6.973377341509316,0.11684146137726054,-3.255831280633512,1.9420996614325967,-2.146937294032594,Zero,0.46697916666666667
0.03139475401688687,2.4185274393309846,0.05923421185212776,-3.461114469551493,0.8831588588154586,-2.8262560011061924,Zero,0.46697916666666667
0.03512780999187302,4.756505942626777,0.22568855514187844,-3.3487621547594113,1.559513353033252,-1.488599304721367,Zero,0.46697916666666667
0.5441958421832049,258.82416648313136,0.4981239174679029,-0.6084460928988464,5.556148937259206,-0.6969064026537647,Zero,0.46697916666666667
1.8994684624454907,814.6566695302793,0.7656917198677713,0.6415740904255788,6.702766760104071,-0.2669756447288017,Zero,0.46697916666666667
1.7957776597606274,915.1287207866964,0.6926710600870567,0.5854381647557946,6.819064733836641,-0.3672000532483548,Zero,0.46697916666666667
2.387515988750684,930.0569532705359,1.0348235460260224,0.8702534902092497,6.83524582434805,0.034230925251404254,Zero,0.46697916666666667
1.6728718255279953,589.9312880066592,0.9796791586643671,0.5145418055180125,6.380006069111993,-0.02053015003902936,Zero,0.46697916666666667
0.022672422514425136,0.298746685148295,0.009489441736186007,-3.7866059602501054,-1.2081592715358995,-4.657575494625316,Zero,0.46697916666666667
0.07743271910517782,19.84584986036104,0.46893015691981943,-2.558345860253457,2.9879949102291814,-0.7573014407729215,Zero,0.46697916666666667
2.3176201837636574,797.7680763890634,1.1238524853077085,0.8405408763424239,6.681817924117009,0.11676250202922725,Zero,0.46697916666666667
1.8484067850191037,821.0629518383344,0.8008210634670264,0.6143240707598359,6.710599783538881,-0.22211774829629258,Zero,0.46697916666666667
0.7833811779515664,306.2252079270274,0.7929202313578306,-0.2441358841411994,5.724320804874343,-0.2320326533806322,Zero,0.46697916666666667
2.13656028844821,910.4144759641704,0.9491943902945377,0.7591971940273377,6.813899963909284,-0.05214166436789358,Zero,0.46697916666666667
0.07946941912069339,23.586859676062943,0.5392792983948556,-2.532382996472978,3.1606897635774,-0.6175216634412571,Zero,0.46697916666666667
2.195456889225675,952.1530464520218,0.716421779396977,0.7863901748558493,6.858725784950221,-0.3334862080893769,Zero,0.46697916666666667
1.5262659902852547,847.6683361783835,0.3472190901210862,0.4228242232332713,6.742489446290077,-1.0577993146398108,Zero,0.46697916666666667
1.3100918807714155,520.9684534277534,0.8357474103260844,0.27009727274695305,6.255689489877439,-0.17942885230942274,Zero,0.46697916666666667
0.08597493288162375,24.85740048836181,0.5169560009744295,-2.4536995033372873,3.2131555145798307,-0.6597975125935034,Zero,0.46697916666666667
2.1135493922729722,863.0904285395005,0.7688629164178258,0.7483687106465837,6.760519469533141,-0.26284258750254313,Zero,0.46697916666666667
0.1346587085289906,45.5932294436207,0.45849018742182585,-2.005011786517033,3.8197592283829414,-0.7798163889937473,Zero,0.46697916666666667
0.03135192215040422,2.643088565766555,0.1627980706403148,-3.462479701170174,0.9719481446205207,-1.8152446765876395,Zero,0.46697916666666667
1.7856925896673659,758.906332559465,0.7209104529190499,0.5798063453928578,6.631878360767549,-0.32724034785837364,Zero,0.46697916666666667
0.1012587566254095,30.472741187818475,0.5406287229737875,-2.2900760915458873,3.4168325524502743,-0.6150225148942017,Zero,0.46697916666666667
1.4784864029107905,726.8240023575075,0.6001302195159541,0.3910188637248467,6.588684360684345,-0.5106086147875522,Zero,0.46697916666666667
2.0925463602468457,636.8094049480268,1.1171725657437879,0.7383816785706391,6.456470403497787,0.11080099852510106,Zero,0.46697916666666667
2.2393070456070885,894.1594436366518,0.8455489895537215,0.8061664633672385,6.795884107858154,-0.16776917080374842,Zero,0.46697916666666667
1.5174946118561103,641.267528497911,0.8222733153781971,0.41706069327378614,6.463446731000918,-0.19568243873189095,Zero,0.46697916666666667
0.024883529386062107,0.7202235872701097,0.061641828085183224,-3.6935491648188408,-0.32819357730378984,-2.7864146115205597,Zero,0.46697916666666667
1.2367034596249191,516.1395311025001,0.787013300761622,0.212449339226924,6.24637713804098,-0.23951013012098799,Zero,0.46697916666666667
1.8774503005600338,720.8669372001985,0.8767420150128713,0.62991463323257,6.580454567132536,-0.13154249748792946,Zero,0.46697916666666667
0.957894116690723,489.12490170683617,0.6536686244002589,-0.043018032494684055,6.192617879573411,-0.4251547464554398,Zero,0.46697916666666667
2.2640682345404772,943.6241320694927,0.905683641169844,0.8171632988180741,6.849727921676076,-0.09906521584910331,Zero,0.46697916666666667
2.689988267133064,934.6312893072445,1.0117557036778573,0.9895368319436647,6.84015210852814,0.011687142195908745,Zero,0.46697916666666667
1.7981499963103416,760.660720237426,0.7771338033055968,0.5867583565466727,6.634187424331715,-0.2521427384135651,Zero,0.46697916666666667
0.03245535036388465,5.316833487805663,0.06428139902146826,-3.427889969180313,1.6708779170872348,-2.744484973858874,Zero,0.46697916666666667
2.6991486139162184,836.89172805938,1.1977499761779096,0.9929363951047211,6.7296947049648645,0.18044477689206023,Zero,0.46697916666666667
2.314604776749595,842.6792039919517,1.0449711294764648,0.8392389501770515,6.736586344642966,0.04398925773988449,Zero,0.46697916666666667
1.0139800296040355,422.29407231496316,0.9240590695183399,0.013883210304472482,6.04570192517305,-0.07897928133361212,Zero,0.46697916666666667
0.027375766636189295,1.5861286662366227,0.14736887906590976,-3.5980970862626527,0.4612962461746992,-1.9148164540428672,Zero,0.46697916666666667
